,Source airport ID,OutFlight,InFlight,TotalFlight,Airlines,Airport ID,Name,City,Country,IATA/FAA,Latitude,Longitude,Altitude
587,3084.0,10.0,10.0,20.0,"['AI', 'S2', 'SG', '6E', '9W']",3084,Varanasi,Varanasi,India,VNS,25.452358,82.859342,266
588,3066.0,18.0,18.0,36.0,"['6E', 'AI', 'S2', 'SQ', 'MI', 'SG', '9W']",3066,Vishakhapatnam,Vishakhapatnam,India,VTZ,17.721167,83.22448299999999,15
589,1594.0,5.0,5.0,10.0,"['6H', 'IZ']",1594,Eilat,Elat,Israel,ETH,29.561281,34.960081,42
590,1605.0,3.0,3.0,6.0,"['6H', 'IZ']",1605,Sde Dov,Tel-aviv,Israel,SDV,32.114661,34.782239000000004,43
591,337.0,83.0,82.0,165.0,"['FR', 'AB', 'EI', 'MS', '6H', 'DE', 'TU', 'SU', 'ST', 'WW', 'PC', 'W2', 'TP', 'B2', 'DY', 'U2', 'LY']",337,Schonefeld,Berlin,Germany,SXF,52.380001,13.5225,157
592,3973.0,34.0,35.0,69.0,"['FZ', 'S7', 'BT', 'DV', 'PS', 'LO', 'LH', 'PC', 'A3', 'TK', 'A9', 'Z6', 'IZ', 'AF', 'CZ', 'AZ', 'KC', 'QR', 'UY', '6H', 'J2', 'KL', 'KK', 'B2', 'OS']",3973,Tbilisi,Tbilisi,Georgia,TBS,41.669167,44.954722,1624
593,609.0,229.0,228.0,457.0,"['WF', 'SK', 'BA', 'XQ', 'JU', 'HV', 'HU', 'BT', 'TP', 'DX', 'DY', 'FI', 'HG', 'IB', 'W2', 'LG', 'VY', 'AZ', 'LO', 'UA', 'LH', 'JA', 'PC', 'A3', 'TK', 'RC', 'TF', 'PK', 'U2', 'LX', 'SN', 'AA', 'AC', 'AB', 'EI', 'EK', 'AF', 'JP', 'CA', 'S4', 'AP', 'AT', 'TG', 'AY', 'ET', 'GL', 'WW', 'QS', 'QR', 'OK', '6I', 'SQ', 'SU', 'KL', 'MU', 'RJ', 'MS', 'QF', 'OV', 'OU', 'OS']",609,Kastrup,Copenhagen,Denmark,CPH,55.617917000000006,12.655972,17
594,619.0,1.0,1.0,2.0,['6I'],619,Sonderborg,Soenderborg,Denmark,SGD,54.964367,9.791731,24
595,4374.0,43.0,45.0,88.0,"['SZ', 'YK', 'HY', 'R3', 'S7', 'YC', 'U6', 'IOS', 'SU', 'HU', '6R', 'UN', 'QH', 'Y7']",4374,Emelyanovo,Krasnoyarsk,Russia,KJA,56.18,92.475,940
596,2960.0,46.0,45.0,91.0,"['SZ', 'HY', 'R3', 'FZ', 'U6', 'S7', 'SU', 'PC', '6R', 'UN', '7R', 'B2', 'DV', 'QH', 'OS', 'Y7']",2960,Pashkovskiy,Krasnodar,Russia,KRR,45.034689,39.170539,118
597,6092.0,5.0,5.0,10.0,"['6R', 'R3']",6092,Poliarny Airport,Yakutia,Russia,PYJ,66.40043100000001,112.030325,1660
598,3235.0,3.0,3.0,6.0,"['6T', 'W9']",3235,Sittwe,Sittwe,Burma,AKY,20.132707999999997,92.872628,27
599,3213.0,5.0,6.0,11.0,"['6T', 'W9']",3213,Heho,Heho,Burma,HEH,20.747035999999998,96.79204399999999,3858
600,6198.0,1.0,1.0,2.0,['6T'],6198,Kawthoung Airport,Kawthoung,Burma,KAW,10.049258,98.53800600000001,180
601,3222.0,12.0,12.0,24.0,"['QR', 'FD', 'MU', 'EY', 'PG', '6T', 'W9']",3222,Mandalay Intl,Mandalay,Burma,MDL,21.702156,95.977928,300
602,3223.0,2.0,2.0,4.0,['6T'],3223,Myeik,Myeik,Burma,MGZ,12.439797,98.621478,75
603,4001.0,5.0,4.0,9.0,"['6T', 'W9']",4001,Bagan Intl,Nyuang U,Burma,NYU,21.173833266,94.9246666,290
604,3236.0,2.0,2.0,4.0,['6T'],3236,Thandwe,Thandwe,Burma,SNW,18.460731,94.300119,20
605,3237.0,4.0,3.0,7.0,"['6T', 'W9']",3237,Tachileik,Tachilek,Burma,THL,20.483831,99.935353,1280
606,6197.0,2.0,2.0,4.0,['6T'],6197,Dawei Airport,Dawei,Burma,TVY,14.103886,98.203636,84
607,3964.0,45.0,45.0,90.0,"['FZ', 'U6', 'S7', 'YQ', 'DV', 'PS', 'LO', 'IOS', 'G9', '7R', 'TD', 'YC', 'AF', 'Z6', 'AZ', 'EP', 'ME', 'OK', 'OS', 'SU', 'UN', 'B2', '6W', 'UA', 'Y7', 'QN']",3964,Zvartnots,Yerevan,Armenia,EVN,40.147275,44.395881,2838
608,4363.0,5.0,5.0,10.0,['6W'],4363,Central,Saratov,Russia,RTW,51.334365999999996,46.022952000000004,152
609,3953.0,101.0,101.0,202.0,"['FR', 'HY', 'BT', 'J2', 'DY', 'PS', 'LO', 'LH', 'TK', 'A9', 'W2', 'AB', 'AF', 'AY', 'AZ', 'OK', 'SU', 'KL', 'SK', 'W6', 'UN', 'SN', 'B2', '6Y', 'OS']",3953,Riga Intl,Riga,Latvia,RIX,56.923611,23.971110999999997,34
610,6008.0,9.0,9.0,18.0,"['7C', 'KE', 'ZE', 'CA', 'MU', 'OZ']",6008,Cheongju International Airport,Chongju,South Korea,CJJ,36.7166,127.499119,191
611,2370.0,59.0,59.0,118.0,"['NH', 'MU', 'KA', 'MF', '7C', 'KE', 'TW', '9C', 'LJ', 'BK', 'JL', 'CZ', 'GE', 'CX', 'HO', 'ZE', 'GS', 'OZ']",2370,Jeju Intl,Cheju,South Korea,CJU,33.511306,126.49302800000001,118
612,2305.0,85.0,85.0,170.0,"['DL', 'BC', 'JL', 'JH', 'BR', 'HA', 'BX', '7G', '7C', 'TW', 'FW', 'NX', 'TK', 'TG', 'NU', 'AA', 'NH', 'CI', 'CA', 'VN', 'CZ', 'CX', 'GK', 'PR', 'KA', 'KE', 'MM', 'SQ', 'OC', 'KL', 'MU', 'UO', 'OZ', 'UA']",2305,Fukuoka,Fukuoka,Japan,FUK,33.585941999999996,130.45068600000002,32
613,2378.0,39.0,39.0,78.0,"['NH', 'MU', 'CI', '7C', 'KE', 'TW', 'CA', 'LJ', 'JL', 'CZ', 'OZ', 'BR', 'ZE', 'FM']",2378,Gimpo,Seoul,South Korea,GMP,37.558310999999996,126.790586,58
614,2246.0,35.0,35.0,70.0,"['NH', 'PR', 'CI', '7C', 'KE', 'LJ', 'DL', 'JL', 'BR', 'UA']",2246,Guam Intl,Agana,Guam,GUM,13.48345,144.795983,298
615,410.0,8.0,8.0,16.0,"['7E', 'AB', 'LH']",410,Westerland Sylt,Westerland,Germany,GWT,54.91325,8.340472,51
616,8225.0,2.0,2.0,4.0,['7F'],8225,Arctic Bay Airport,Arctic Bay,Canada,YAB,73.006389,-85.04722199999999,72
617,60.0,2.0,2.0,4.0,"['7F', '8T']",60,Fort Simpson,Fort Simpson,Canada,YFS,61.760153,-121.236525,555
618,68.0,1.0,1.0,2.0,['7F'],68,Ulukhaktok Holman,Holman Island,Canada,YHI,70.762778,-117.80611100000002,117
619,72.0,3.0,3.0,6.0,"['7F', 'J3']",72,Hay River,Hay River,Canada,YHY,60.839721999999995,-115.78277800000001,543
620,5509.0,1.0,1.0,2.0,['7F'],5509,Kimmirut Airport,Kimmirut,Canada,YLC,62.85,-69.8833,175
621,146.0,176.0,177.0,353.0,"['DL', 'FS', 'BA', 'WS', '7F', 'AZ', 'TS', 'LH', 'PD', 'PJ', 'LX', 'SN', 'AA', 'AC', 'AF', 'AH', 'AM', 'EY', 'AT', 'AY', 'IB', 'CU', 'QR', 'SS', 'US', 'KL', 'RJ', 'UA']",146,Pierre Elliott Trudeau Intl,Montreal,Canada,YUL,45.470556,-73.740833,118
622,147.0,3.0,5.0,8.0,"['7F', 'MO', '5T']",147,Repulse Bay,Repulse Bay,Canada,YUT,66.521389,-86.224722,80
623,154.0,2.0,2.0,4.0,['7F'],154,Kuujjuaq,Quujjuaq,Canada,YVP,58.096111,-68.42694399999999,129
624,2359.0,156.0,157.0,313.0,"['DL', 'BA', 'BC', 'CI', 'JL', 'BR', 'HA', 'FM', 'HD', '7G', 'PR', 'LH', 'PG', 'TG', 'NU', 'AA', 'NH', 'AC', 'EK', 'AF', 'CA', 'CX', 'GA', 'KE', 'SQ', 'MU', 'UO', 'VS', 'OZ', 'QF', 'D7', 'UA']",2359,Tokyo Intl,Tokyo,Japan,HND,35.552258,139.779694,35
625,2311.0,3.0,3.0,6.0,"['7G', 'JL', 'NH']",2311,New Kitakyushu,Kitakyushu,Japan,KKJ,33.845942,131.034689,21
626,7177.0,4.0,4.0,8.0,"['8E', '7H']",7177,Ambler Airport,Ambler,United States,ABL,67.10638900000001,-157.8575,334
627,7220.0,2.0,2.0,4.0,['7H'],7220,Wainwright Airport,Wainwright,United States,AIN,70.638056,-159.994722,41
628,3774.0,59.0,59.0,118.0,"['AA', 'GV', 'DL', 'KO', 'US', '7H', 'KS', 'AS', 'UA']",3774,Ted Stevens Anchorage Intl,Anchorage,United States,ANC,61.174361,-149.996361,152
629,5967.0,10.0,11.0,21.0,"['KS', 'AS', '7H']",5967,Aniak Airport,Aniak,United States,ANI,61.5816,-159.543,88
630,6713.0,2.0,2.0,4.0,['7H'],6713,Anvik Airport,Anvik,United States,ANV,62.6467,-160.191,309
631,6714.0,2.0,2.0,4.0,['7H'],6714,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,United States,ATK,70.4673,-157.436,96
632,7199.0,2.0,2.0,4.0,['7H'],7199,Alakanuk Airport,Alakanuk,United States,AUK,62.68,-164.66,10
633,7178.0,4.0,4.0,8.0,"['8E', '7H']",7178,Buckland Airport,Buckland,United States,BKC,65.981667,-161.149167,31
634,3571.0,7.0,6.0,13.0,"['AS', '7H']",3571,Wiley Post Will Rogers Mem,Barrow,United States,BRW,71.285446,-156.766003,44
635,3411.0,2.0,2.0,4.0,['7H'],3411,Barter Island Lrrs,Barter Island,United States,BTI,70.133989,-143.581867,2
636,3610.0,3.0,3.0,6.0,"['AS', '7H']",3610,Merle K Mudhole Smith,Cordova,United States,CDV,60.491778000000004,-145.477556,48
637,7091.0,1.0,1.0,2.0,['7H'],7091,Chuathbaluk Airport,Chuathbaluk,United States,CHU,61.579167000000005,-159.215556,243
638,7238.0,2.0,1.0,3.0,['7H'],7238,Crooked Creek Airport,Crooked Creek,United States,CKD,61.867778,-158.135,178
639,6755.0,4.0,4.0,8.0,"['8E', '7H']",6755,Deering Airport,Deering,United States,DRG,66.0696,-162.766,21
640,7184.0,5.0,4.0,9.0,"['8E', '7H']",7184,Elim Airport,Elim,United States,ELI,64.615,-162.270556,162
641,7087.0,4.0,3.0,7.0,"['GV', '7H']",7087,Emmonak Airport,Emmonak,United States,EMK,62.786111,-164.490833,13
642,3628.0,3.0,3.0,6.0,"['GV', 'AS', '7H']",3628,Kenai Muni,Kenai,United States,ENA,60.573111,-151.245,99
643,3832.0,17.0,17.0,34.0,"['Q5', 'AS', '8V', '7H']",3832,Fairbanks Intl,Fairbanks,United States,FAI,64.81511400000001,-147.856267,434
644,3420.0,4.0,5.0,9.0,"['8V', '7H']",3420,Fort Yukon,Fort Yukon,United States,FYU,66.571492,-145.250417,433
645,3764.0,7.0,7.0,14.0,"['8V', '7H']",3764,Edward G Pitka Sr,Galena,United States,GAL,64.73617800000001,-156.93741699999998,152
646,6715.0,4.0,4.0,8.0,"['8E', '7H']",6715,Gambell Airport,Gambell,United States,GAM,63.7668,-171.733,27
647,7185.0,4.0,4.0,8.0,"['8E', '7H']",7185,Golovin Airport,Golovin,United States,GLV,64.550556,-163.00722199999998,59
648,5962.0,2.0,2.0,4.0,['7H'],5962,Holy Cross Airport,Holy Cross,United States,HCR,62.1883,-159.775,70
649,3664.0,2.0,2.0,4.0,"['AS', '7H']",3664,Homer,Homer,United States,HOM,59.645556000000006,-151.476583,84
650,6716.0,2.0,2.0,4.0,['7H'],6716,Hooper Bay Airport,Hooper Bay,United States,HPB,61.5239,-166.14700000000002,7
651,7108.0,5.0,3.0,8.0,"['8V', '7H']",7108,Huslia Airport,Huslia,United States,HSL,65.697778,-156.35138899999998,213
652,7179.0,4.0,4.0,8.0,"['8E', '7H']",7179,Bob Baker Memorial Airport,Kiana,United States,IAN,66.975833,-160.436667,166
653,6717.0,3.0,3.0,6.0,"['8V', '7H']",6717,Kaltag Airport,Kaltag,United States,KAL,64.3191,-158.741,187
654,7219.0,2.0,2.0,4.0,['7H'],7219,Grayling Airport,Grayling,United States,KGX,62.89444399999999,-160.065,99
655,7190.0,5.0,5.0,10.0,"['8E', '7H']",7190,Koyuk Alfred Adams Airport,Koyuk,United States,KKA,64.939444,-161.154167,154
656,5964.0,3.0,3.0,6.0,['7H'],5964,Kalskag Airport,Kalskag,United States,KLG,61.5363,-160.341,55
657,7207.0,3.0,4.0,7.0,"['GV', '7H']",7207,Kotlik Airport,Kotlik,United States,KOT,63.030556000000004,-163.532778,15
658,6718.0,5.0,5.0,10.0,"['AS', '7H']",6718,St Marys Airport,St Mary's,United States,KSM,62.0605,-163.30200000000002,311
659,7183.0,4.0,4.0,8.0,"['8E', '7H']",7183,Brevig Mission Airport,Brevig Mission,United States,KTS,65.331389,-166.465833,35
660,6719.0,3.0,3.0,6.0,"['8E', '7H']",6719,Kivalina Airport,Kivalina,United States,KVL,67.7362,-164.563,13
661,7095.0,1.0,2.0,3.0,"['4Y', '7H']",7095,Kwethluk Airport,Kwethluk,United States,KWT,60.790278,-161.443611,30
662,7208.0,2.0,2.0,4.0,"['8V', '7H']",7208,Koyukuk Airport,Koyukuk,United States,KYU,64.875833,-157.730556,149
663,5966.0,2.0,2.0,4.0,['7H'],5966,Mountain Village Airport,Mountain Village,United States,MOU,62.0954,-163.68200000000002,337
664,6720.0,1.0,1.0,2.0,['7H'],6720,Mekoryuk Airport,Mekoryuk,United States,MYU,60.3714,-166.271,48
665,7092.0,2.0,2.0,4.0,['7H'],7092,Nuiqsut Airport,Nuiqsut,United States,NUI,70.21,-151.005556,38
666,7111.0,3.0,3.0,6.0,"['8V', '7H']",7111,Nulato Airport,Nulato,United States,NUL,64.729444,-158.074167,399
667,7180.0,4.0,2.0,6.0,"['8E', '7H']",7180,Kobuk Airport,Kobuk,United States,OBU,66.912222,-156.897222,137
668,3615.0,25.0,24.0,49.0,"['AS', '8E', '7H']",3615,Nome,Nome,United States,OME,64.512203,-165.445247,37
669,7181.0,4.0,4.0,8.0,"['8E', '7H']",7181,Robert Curtis Memorial Airport,Noorvik,United States,ORV,66.8175,-161.022222,55
670,3693.0,22.0,23.0,45.0,"['AS', '8E', '7H']",3693,Ralph Wien Mem,Kotzebue,United States,OTZ,66.88467800000001,-162.59855,11
671,6721.0,4.0,4.0,8.0,"['8E', '7H']",6721,Point Hope Airport,Point Hope,United States,PHO,68.3488,-166.799,12
672,3414.0,2.0,2.0,4.0,['7H'],3414,Point Lay Lrrs,Point Lay,United States,PIZ,69.732875,-163.00534199999998,25
673,6722.0,4.0,5.0,9.0,"['8V', '7H']",6722,Ruby Airport,Ruby,United States,RBY,64.7272,-155.47,653
674,7239.0,1.0,1.0,2.0,['7H'],7239,Red Devil Airport,Red Devil,United States,RDV,61.788056000000005,-157.350278,174
675,7098.0,3.0,3.0,6.0,['7H'],7098,Russian Mission Airport,Russian Mission,United States,RSH,61.775,-161.319444,51
676,3620.0,5.0,6.0,11.0,"['AS', '7H']",3620,Deadhorse,Deadhorse,United States,SCC,70.19475,-148.46516699999998,64
677,7209.0,1.0,2.0,3.0,['7H'],7209,Scammon Bay Airport,Scammon Bay,United States,SCM,61.845278,-165.57138899999998,14
678,7117.0,2.0,4.0,6.0,"['8E', '7H']",7117,Shungnak Airport,Shungnak,United States,SHG,66.888056,-157.1625,197
679,6723.0,3.0,3.0,6.0,"['8E', '7H']",6723,Shishmaref Airport,Shishmaref,United States,SHH,66.2496,-166.08900000000003,12
680,7090.0,2.0,2.0,4.0,['7H'],7090,Shageluk Airport,Shageluk,United States,SHX,62.692221999999994,-159.569167,79
681,7192.0,6.0,5.0,11.0,"['8E', '7H']",7192,Shaktoolik Airport,Shaktoolik,United States,SKK,64.371111,-161.22388899999999,24
682,7240.0,2.0,2.0,4.0,['7H'],7240,Sleetmute Airport,Sleetmute,United States,SLQ,61.700566,-157.16583300000002,190
683,7191.0,4.0,4.0,8.0,"['8E', '7H']",7191,St. Michael Airport,St. Michael,United States,SMK,63.49,-162.110278,98
684,7241.0,1.0,1.0,2.0,['7H'],7241,Stony River 2 Airport,Stony River,United States,SRV,61.7875,-156.591111,230
685,6724.0,4.0,4.0,8.0,"['8E', '7H']",6724,Savoonga Airport,Savoonga,United States,SVA,63.6864,-170.493,53
686,7200.0,2.0,2.0,4.0,['7H'],7200,Sheldon Point Airport,Nunam Iqua,United States,SXP,62.520556000000006,-164.847778,12
687,7186.0,3.0,3.0,6.0,"['8E', '7H']",7186,Teller Airport,Teller,United States,TLA,65.240278,-166.339444,294
688,6767.0,1.0,1.0,2.0,['7H'],6767,Togiak Airport,Togiak Village,United States,TOG,59.0528,-160.39700000000002,21
689,7088.0,8.0,12.0,20.0,"['KS', 'AS', '8E', '7H']",7088,Unalakleet Airport,Unalakleet,United States,UNK,63.888332999999996,-160.798889,21
690,5968.0,2.0,2.0,4.0,['7H'],5968,Chevak Airport,Chevak,United States,VAK,61.5338,-165.584,75
691,3865.0,2.0,2.0,4.0,"['AS', '7H']",3865,Valdez Pioneer Fld,Valdez,United States,VDZ,61.133949,-146.24834199999998,118
692,7187.0,4.0,5.0,9.0,"['8E', '7H']",7187,Wales Airport,Wales,United States,WAA,65.6225,-168.095,22
693,7193.0,7.0,5.0,12.0,"['8E', '7H']",7193,Stebbins Airport,Stebbins,United States,WBB,63.51583299999999,-162.278056,14
694,7182.0,2.0,2.0,4.0,"['8E', '7H']",7182,Selawik Airport,Selawik,United States,WLK,66.6,-159.985833,17
695,7188.0,4.0,4.0,8.0,"['8E', '7H']",7188,White Mountain Airport,White Mountain,United States,WMO,64.689167,-163.412778,267
696,6725.0,3.0,2.0,5.0,"['8E', '7H']",6725,Noatak Airport,Noatak,United States,WTK,67.5661,-162.975,88
697,2824.0,5.0,5.0,10.0,"['V0', 'VH', 'R7', '7I']",2824,Barquisimeto Intl,Barquisimeto,Venezuela,BRM,10.042747,-69.35861899999999,2042
698,2851.0,81.0,81.0,162.0,"['DL', 'S3', 'BW', 'TP', 'JJ', 'AZ', 'G3', 'LA', '7I', 'V0', 'AA', 'R7', 'CM', 'AF', 'VH', 'AM', 'AR', 'AV', 'IB', 'EQ', 'CU', '8I', 'UX', 'LH', 'UA', 'QL']",2851,Simon Bolivar Intl,Caracas,Venezuela,CCS,10.603117,-66.990583,235
699,3876.0,300.0,298.0,598.0,"['AA', 'US', 'AC', 'UA', 'AF', 'F9', 'B6', '7I', 'KL', 'AS', 'VS', 'WN', 'LH', 'AV', 'AZ', 'FL', 'DL']",3876,Charlotte Douglas Intl,Charlotte,United States,CLT,35.214,-80.943139,748
700,1779.0,30.0,28.0,58.0,"['AA', 'AC', 'KX', 'BA', 'CM', 'DL', '7I', 'KL', 'OJ', 'B6', 'BW', 'WS', 'US', 'NK', 'IB', 'JY']",1779,Norman Manley Intl,Kingston,Jamaica,KIN,17.935667000000002,-76.7875,10
701,1759.0,10.0,10.0,20.0,"['AA', 'UX', 'BB', 'BV', '7I', 'TS', 'B6', 'US', 'IG']",1759,Casa De Campo Intl,La Romana,Dominican Republic,LRM,18.450711,-68.911833,240
702,2745.0,26.0,26.0,52.0,"['AA', 'NK', 'CM', 'LA', '7I', 'B6', 'US', 'AV', 'UA']",2745,Jose Maria Cordova,Rio Negro,Colombia,MDE,6.164536,-75.423119,6955
703,1897.0,24.0,24.0,48.0,"['AA', 'AC', 'NK', 'JY', 'CM', 'AF', 'AM', 'DL', '7I', 'S6', 'B6', 'US', 'TX', 'N3']",1897,Toussaint Louverture Intl,Port-au-prince,Haiti,PAP,18.58005,-72.292542,122
704,2773.0,10.0,10.0,20.0,"['BW', 'PY', '7I', 'KL']",2773,Johan A Pengel Intl,Zandery,Suriname,PBM,5.452831,-55.187782999999996,59
705,2902.0,35.0,35.0,70.0,"['AA', 'BA', 'CM', 'PY', 'AM', '7I', 'LI', 'V0', 'B6', 'BW', 'WS', 'US', 'IB', 'UA']",2902,Piarco,Port-of-spain,Trinidad and Tobago,POS,10.595369,-61.337242,58
706,2868.0,8.0,8.0,16.0,"['R7', 'CM', 'VH', '7I', '8I', 'QL']",2868,Arturo Michelena Intl,Valencia,Venezuela,VLN,10.149733,-67.9284,1417
707,2908.0,67.0,67.0,134.0,"['YK', 'HY', 'BA', 'S7', 'HU', 'LH', 'DV', 'PS', '7J', 'G9', 'PC', 'TK', 'Z9', 'CZ', 'EY', 'KC', 'SZ', 'OK', 'SU', 'KL', 'W5', 'UN', 'OZ', 'UA']",2908,Almaty,Alma-ata,Kazakhstan,ALA,43.352072,77.040508,2234
708,2979.0,52.0,54.0,106.0,"['KC', 'SZ', 'YK', 'RQ', 'R2', 'R3', 'S7', 'FZ', 'U6', 'IOS', '7J', 'SU', 'CZ', 'TK', 'EP', 'Y7']",2979,Dushanbe,Dushanbe,Tajikistan,DYU,38.543333000000004,68.825,2575
709,2912.0,45.0,45.0,90.0,"['KC', 'ZM', 'YK', 'HY', 'KR', 'PC', 'FZ', 'U6', 'S7', '7J', 'GY', 'CZ', 'SU', 'QH', 'AZ', 'TK']",2912,Manas,Bishkek,Kyrgyzstan,FRU,43.061306,74.477556,2058
710,4330.0,60.0,62.0,122.0,"['SU', 'QR', 'KU', 'EK', 'GF', 'KK', 'PC', 'IR', '7J', 'G9', 'CZ', 'W5', 'EY', 'J2', 'B2', 'LH', 'AZ', 'OS', 'EP', 'WY', 'TK']",4330,Imam Khomeini,Tehran,Iran,IKA,35.416111,51.152221999999995,3305
711,1701.0,356.0,359.0,715.0,"['HY', 'BA', 'FG', 'JP', 'PS', 'SV', 'KM', 'OA', 'UJ', 'RJ', 'JA', 'WY', 'WB', 'NH', 'MS', 'SU', 'LN', 'LO', 'R3', 'TU', '7J', 'LH', 'PC', 'A3', 'TK', 'TG', 'US', 'RO', '9U', 'LX', 'AA', 'ME', 'AC', 'T5', 'KU', 'EK', 'AF', 'AI', 'AH', 'CA', 'IR', 'CZ', 'EY', 'AT', 'GA', 'Z6', 'AZ', 'EP', 'TP', 'KC', 'SZ', 'QR', 'KE', 'GF', 'KK', 'SQ', 'MH', 'J2', 'KL', 'SK', 'W5', 'UN', 'OZ', 'B2', 'QF', 'QH', 'OU', '8Q', 'OS', '8U']",1701,Ataturk,Istanbul,Turkey,IST,40.976921999999995,28.814606,163
712,6147.0,33.0,33.0,66.0,"['SZ', 'R2', 'U6', 'S7', '7J', 'SU', 'CZ', 'Y7']",6147,Khudzhand Airport,Khudzhand,Tajikistan,LBD,40.2154,69.6947,1450
713,2974.0,14.0,14.0,28.0,"['YK', 'S7', '7J', 'SU', 'UR', 'KR', 'QH', '9U', 'Y7']",2974,Surgut,Surgut,Russia,SGC,61.34369399999999,73.401842,200
714,2191.0,96.0,97.0,193.0,"['IX', 'HY', 'NL', 'AI', '7J', 'G9', 'MJ', 'UL', 'QR', 'MS', 'PK', 'SD', 'SG', '9W', 'FO']",2191,Sharjah Intl,Sharjah,United Arab Emirates,SHJ,25.328575,55.51715,111
715,8204.0,1.0,1.0,2.0,['7P'],8204,Achutupo Airport,Achutupo,Panama,ACU,9.2,-77.98,0
716,5955.0,1.0,1.0,2.0,['7P'],5955,Bahia Piña Airport,Bahia Piña,Panama,BFQ,7.582999999999999,-78.2,14
717,1866.0,1.0,1.0,2.0,['7P'],1866,Cap Manuel Nino Intl,Changuinola,Panama,CHX,9.458636,-82.516806,19
718,1867.0,2.0,2.0,4.0,['7P'],1867,Enrique Malek Intl,David,Panama,DAV,8.391003,-82.43499200000001,89
719,8206.0,1.0,1.0,2.0,['7P'],8206,Garachine Airport,Garachine,Panama,GHE,8.06,-78.36,0
720,5840.0,1.0,1.0,2.0,['7P'],5840,Jaqué Airport,Jaqué,Panama,JQE,7.51778,-78.1572,29
721,8207.0,1.0,0.0,1.0,['7P'],8207,Mulatupo Airport,Mulatupo,Panama,MPP,8.95,-77.75,0
722,5957.0,1.0,1.0,2.0,['7P'],5957,Contadora Airport,Contadora Island,Panama,OTD,8.62876,-79.0347,14
723,1869.0,9.0,8.0,17.0,['7P'],1869,Marcos A Gelabert Intl,Panama,Panama,PAC,8.973339,-79.555583,31
724,7962.0,1.0,1.0,2.0,['7P'],7962,Puerto Obaldia,Puerto Obaldia,Panama,PUE,8.68333,-77.5333,223
725,7895.0,1.0,1.0,2.0,['7P'],7895,Playon Chico,Playon Chico,Panama,PYC,9.303333,-78.236111,10
726,5958.0,1.0,1.0,2.0,['7P'],5958,Sambu Airport,Boca de Sábalo,Panama,SAX,8.017000000000001,-78.2,32
727,6783.0,1.0,1.0,2.0,['7P'],6783,Sinop Airport,Sinop,Turkey,SIC,42.0158,35.0664,20
728,2920.0,7.0,7.0,14.0,"['DV', 'KC', '7R']",2920,Aktyubinsk,Aktyubinsk,Kazakhstan,AKX,50.245833000000005,57.206667,738
729,6162.0,2.0,2.0,4.0,['7R'],6162,Cheboksary Airport,Cheboksary,Russia,CSY,56.0903,47.3473,558
730,6125.0,1.0,1.0,2.0,['7R'],6125,Elista Airport,Elista,Russia,ESL,46.3739,44.3309,501
731,6122.0,1.0,1.0,2.0,['7R'],6122,Grozny Airport,Grozny,Russia,GRV,43.2981,45.7841,548
732,6940.0,1.0,1.0,2.0,['7R'],6940,Tunoshna,Yaroslavl,Russia,IAR,57.560666676667005,40.157369454444,270
733,6141.0,4.0,4.0,8.0,"['I8', '7R']",6141,Izhevsk Airport,Izhevsk,Russia,IJK,56.8281,53.4575,531
734,6146.0,2.0,2.0,4.0,"['I8', '7R']",6146,Kurgan Airport,Kurgan,Russia,KRO,55.4753,65.4156,240
735,4118.0,27.0,27.0,54.0,"['KC', 'HY', 'OK', 'SU', 'FZ', 'U6', 'S7', 'LH', 'UR', 'UN', '7R', 'B2', 'Y7', 'QN']",4118,Kurumoch,Samara,Russia,KUF,53.5,50.15,0
736,6142.0,3.0,3.0,6.0,"['7R', 'UR']",6142,Pobedilovo Airport,Kirov,Russia,KVX,58.5033,49.3483,479
737,2961.0,4.0,4.0,8.0,"['DV', '7R', 'R3']",2961,Uytash,Makhachkala,Russia,MCX,42.816821999999995,47.652294,12
738,2969.0,2.0,2.0,4.0,"['7R', 'SU']",2969,Magnitogorsk,Magnetiogorsk,Russia,MQF,53.393131000000004,58.755660999999996,1431
739,6114.0,1.0,1.0,2.0,['7R'],6114,Petrozavodsk Airport,Petrozavodsk,Russia,PES,61.8852,34.1547,151
740,6165.0,1.0,1.0,2.0,['7R'],6165,Penza Airport,Penza,Russia,PEZ,53.1106,45.0211,614
741,2964.0,28.0,28.0,56.0,"['EL', 'HY', 'OK', 'PS', 'FZ', 'U6', 'S7', 'G9', 'UN', '7R', 'SU', 'OS', 'Y7', 'TK']",2964,Rostov Na Donu,Rostov,Russia,ROV,47.258208,39.818089,280
742,6166.0,2.0,2.0,4.0,['7R'],6166,Saransk Airport,Saransk,Russia,SKX,54.1251,45.2123,676
743,7003.0,2.0,2.0,4.0,['7R'],7003,Barataevka,Ulyanovsk,Russia,ULV,54.268299,48.2267,463
744,4377.0,3.0,3.0,6.0,"['7R', 'UR']",4377,Uraj,Uraj,Russia,URJ,60.1,64.83,186
745,6159.0,2.0,2.0,4.0,"['7R', 'UR']",6159,Vorkuta Airport,Vorkuta,Russia,VKT,67.4886,63.9931,604
746,2967.0,10.0,10.0,20.0,"['HY', 'FZ', 'U6', 'S7', 'SU', '7R']",2967,Gumrak,Volgograd,Russia,VOG,48.782528000000006,44.345544,482
